samp_id,text,ae,term_code,term,term_llt_or_pt
351569985484767233,it was 6th period when i was still fucked up off them vicodins &amp; seroquel. i remember it was lunch &amp; i left because something pissed me off.,fucked up,10016370,malaise,feeling unwell
342157040875106304,i guess that vyvanse want a good idea i just want to sleeeeep,want to sleeeeep,10022437,insomnia,insomnia
330016889487110145,"despite a difficult meeting with hr today i feel good, i feel chilled, i feel happy but i still feel fat! #olanzapine",fat,10047896,weight increased,weight gain
344010078380253184,the day after my humira jab and as ever i'm mega tired. may have to go back to bed.,tired,10043890,fatigue,tiredness
341063755989409792,to take my seroquel and have weird dreams or to not... real life lyndsey world questions,weird dreams,10000125,abnormal dreams,abnormal dreams
342708050160934912,@neomoms i had been blaming my dizziness upon standing to my menopause but now on hrt &amp; no more flashes so looked at cymbalta side effs,dizziness,10013573,dizziness,dizziness
340503446417469441,"side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help",insomnia,10022437,insomnia,insomnia
340503446417469441,"side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help",deliriousness,10012217,delirium,delirious
340503446417469441,"side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help",confusion,10010300,confusional state,confusion
340503446417469441,"side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help",nauesousness,10028823,nausea,nauseous
340503446417469441,"side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help",withdrawal,10073281,withdrawal syndrome,withdrawal symptom
351168851347648513,really bad rls fron seroquel :(,rls,10038741,restless legs syndrome,restless leg syndrome
351617714722316288,off to see the gi consultant this week. hope theres something other than humira to try as not working also hair falling out.,hair falling out,10019045,alopecia,hair loss
340273617654923265,nicotine withdrawals. #needasmoke,withdrawals,10073281,withdrawal syndrome,withdrawal symptom
342501416755163137,shouldn't have taken 80mg of vyvanse today... #cantsleep,cantsleep,10041001,insomnia,sleep loss
347388396655755264,lamictal nap ft. 2 cups of caffeinated coffee,nap,10011865,somnolence,daytime sleepiness
341140203810992128,"@secretsufferer olanzapine. i was taking 7.5mg and that was a nightmare, now taking 5mg but the weight still keeps coming :(",weight still keeps coming,10047896,weight increased,weight gain
346645246832148480,erm my pdoc wants me to go back on quetiapine. pointed out it had caused a heart arrhythmia last time. going back to gp to look at my ecg,heart arrhythmia,10003119,arrhythmia,arrhythmia
351082980330045440,levaquin sucks. blinding headaches. vomiting. diarrhea.   time for my next dose.  happy weekend.   #tmi #fml,headaches,10019211,headache,headache
351082980330045440,levaquin sucks. blinding headaches. vomiting. diarrhea.   time for my next dose.  happy weekend.   #tmi #fml,vomiting,10047700,vomiting,vomiting
351082980330045440,levaquin sucks. blinding headaches. vomiting. diarrhea.   time for my next dose.  happy weekend.   #tmi #fml,diarrhea,10012727,diarrhoea,diarrhea
353979581033750530,@lynseypattie @ukschizophrenic @polarbear3127 @weswroten its quetiapine for me. i was wearing factor 30 today &amp; i still burnt :-(,burnt,10042494,photosensitivity reaction,sun sensitivity
346352039904833536,i called for my effexor refill on wednesday. i was out. it's sunday and i can't stop screaming and crying,crying,10011469,crying,crying
346352039904833536,i called for my effexor refill on wednesday. i was out. it's sunday and i can't stop screaming and crying,screaming,10039740,screaming,screaming
343403231055073280,"@deltrimental effexor i found was not so bad. currently on cymbalta &amp;the wdrawals are vile. internet full of horror stories,",wdrawal,10073281,withdrawal syndrome,withdrawal symptom
326746923396632576,"@epilepsyadvice  on lamictal, chemist giving me there own brand med lamotrigine when lamictal not available..side effect problems..raging !",raging,10037804,anger,rage
351624745239838721,"@rachelhatesjazz watch your eyesight with lamictal- i went from awesome vision, to wearing glasses full time for the 2 yrs i was on it.","awesome vision, to wearing glasses",10047516,visual impairment,vision decreased
351624745239838721,"@rachelhatesjazz watch your eyesight with lamictal- i went from awesome vision, to wearing glasses full time for the 2 yrs i was on it.",eyesight,10047516,visual impairment,vision decreased
333034270115377153,"trazodone hangovers are the worst, though. sigh",hangovers,10019136,hangover,hangover effect
344983576493817856,"cymbalta, you're driving me insane.",driving me insane,10048345,mental disorder,mental state abnormal aggravated
332278485278134274,the cipro in you eyes burns but works its buffered for your ears seems stupid but if they take your life take it back, burns,10006774,eye irritation,burning eyes
350789905833664512,oh. delayed reaction from humira injections-my hip joints just started hurting. haha.,hip joints just started hurting,10033432,arthralgia,pain in hip
340212184988659712,do the people that make the blu e-cig not fucking understand what addiction to nicotine is?! where is it already,addiction,10001125,dependence,addiction
352544481175801856,"@cheer_bear13 quetiapine knocked me sidewards for a week then i suddenly woke up activated. then relapsed, upped dose, activated &amp; so on",knocked me sidewards,10016256,fatigue,fatigue
329167967537483777,"food doesn't help for energy, not sure how to get some get up and go! #newmeds #quetiapine #bipolar",energy,10024862,asthenia,loss of energy
332330587106992129,seroquel gives me nightmares every fucking night but i take it anyway,nightmares,10029414,nightmare,nightmares
327323676317974528,my battle continues with olanzapine weight gain with a bowl of porridge and a 9am bootcamp #iwillwin,weight gain,10047896,weight increased,weight gain
340478422012813314,"@ta3fox yeah, pristiq is a different formulation or something of effexor. so similar withdrawal stuff :(",withdrawal,10073281,withdrawal syndrome,withdrawal symptom
353493347912003584,@jennniff i didn't take a zopiclone in the end.. but i'm third day of no quetiapine &amp; i'm eating incredibly differently!,eating incredibly differently,10074314,appetite disorder,appetite fluctuation
342084395622084608,@deanmikel i'm not lazy!! my seroquel knocked me out!!,knocked me out,10041014,somnolence,sleepiness
350167875132194816,@furyofpatience i was fine w/ effexor. paxil/seroxat/paroxetine was the worst fucking bitch ad  i've ever withdrawn from. pure evil.,withdrawn ,10048013,social avoidant behaviour,withdrawn
349684697766440960,fuck seroquel. i need to be awake,need to be awake,10041349,somnolence,somnolence
333773605496295424,@adreamitstrue things like mirtazipine&amp;trazodone weight gain isn't too hard to mitigate.things like valproate substantially more of an issue,weight gain,10047896,weight increased,weight gain
343482622871236608,i hate how vyvanse makes me over think everything and it makes me angry about things that i shouldn't even be angry about,over think,10067192,tachyphrenia,racing thoughts
343482622871236608,i hate how vyvanse makes me over think everything and it makes me angry about things that i shouldn't even be angry about,angry,10002368,anger,anger
340300906463649793,@unicornluvchild no legit sex on prozac has legit scarred me for life. fuck this shit for real runaway from them,no legit sex,10040477,sexual dysfunction,sexual dysfunction
329161381788127233,seem to be feeling a bit better. disturbed sleep is a problem though. #venlafaxine #day15,disturbed sleep,10040999,sleep disorder,sleep disturbed
342380499802681344,@secretschizo i tried coming off my olanzapine twice in the past 3 years without telling my psych - unfortunately too difficult to come off!,difficult to come off,10048010,withdrawal syndrome,withdrawal syndrome
350237950187016194,@clarketacular fanapt was the only thing that calmed her rages but comes with tremors.   i'm so sorry :(,tremors,10044565,tremor,tremor
344868335588106241,almost vomited on a zinc lozenge #yuk,almost vomited,10028822,nausea,nauseated
349248724083544064,"@dsymons @melissadee_  i was only on 200 mg and was recently switched to 150 mg due to weight. it's still working with enbrel, though.",weight,10047896,weight increased,weight gain
346348329573179393,@kaliruoff ohhh...lmao that's just great. maybe it was probably seroquel. that stuff knocks you outttttttt haha,knocks you outttttttt,10024855,loss of consciousness,loss of consciousness
349900825138692098,@bare_faced_chic i've had to reduce the quetiapine back to 400mg. couldn't take the increased gastro pain. was crumpled in a heap crying x,gastro pain,10017999,gastrointestinal pain,gastrointestinal pain
349900825138692098,@bare_faced_chic i've had to reduce the quetiapine back to 400mg. couldn't take the increased gastro pain. was crumpled in a heap crying x,crying,10011469,crying,crying
346389146169905152,@thunderangel454 meds work differently for each person. i know seroquel xr was hell for me &amp; i gained weight but can be heaven for another,gained weight,10047896,weight increased,weight gain
350675032449630211,"@dani_deeh  nope, i tested positive for jcv.?????? ????????jcv &amp; tysabri = permanent brain damage or sudden death.",jcv,10023163,jc virus infection,jc virus infection
342342649015070720,"fucking vyvanse, giving me cotton mouth. ugh.",cotton mouth,10013781,dry mouth,dry mouth
350666076348104704,seroquel has arrived. question now is when do i want to be zombified?,zombified,10016384,feeling abnormal,felt like a zombie
343924083425161216,"how is it that vyvanse gives me dry mouth, but i still produce this much saliva in my sleep?",saliva,10039379,saliva altered,saliva altered
343924083425161216,"how is it that vyvanse gives me dry mouth, but i still produce this much saliva in my sleep?",dry mouth,10013781,dry mouth,dry mouth
348414004630274048,"@notquitereal yeah, i mean, fluoxetine made me feel like shit, and citalopram makes me feel ace, so worth considering if you ever have to",feel like shit,10016370,malaise,feeling unwell
347639316425617408,hey not sleeping. #hotflashes #menopause #effexor,not sleeping,10041017,insomnia,sleeplessness
353492546833498112,pretty sure the quetiapine was affecting my sense of taste,taste,10043132,taste disorder,taste disturbance
